Job.ID,Job.Category,Annual_salary,Posting.Date,month,count
383637,Finance,68887.5,02/11/2019,2,3
383637,Accounting,68887.5,02/11/2019,2,4
383637,Procurement Policy,68887.5,02/11/2019,2,2
383637,Research,68887.5,02/11/2019,2,7
383637,Analysis,68887.5,02/11/2019,2,6
383739,Public Safety,40630.5,02/13/2019,2,7
383739,Inspections,40630.5,02/13/2019,2,14
383739,Enforcement,40630.5,02/13/2019,2,13
383826,Building Operations,100954.8,02/14/2019,2,3
383826,Maintenance,100954.8,02/14/2019,2,3
383884,Engineering,84076,02/13/2019,2,19
383884,Architecture,84076,02/13/2019,2,19
383884,Planning,84076,02/13/2019,2,11
384003,Engineering,84076,02/14/2019,2,19
384003,Architecture,84076,02/14/2019,2,19
384003,Inspections,84076,02/14/2019,2,14
384003,Enforcement,84076,02/14/2019,2,13
384111,Finance,66315.5,02/15/2019,2,3
384111,Accounting,66315.5,02/15/2019,2,4
384111,Procurement Policy,66315.5,02/15/2019,2,2
384111,Research,66315.5,02/15/2019,2,7
384111,Analysis,66315.5,02/15/2019,2,6
384143,Public Safety,41061,07/30/2019,7,5
384143,Public Safety,41061,02/15/2019,2,7
384143,Inspections,41061,07/30/2019,7,11
384143,Inspections,41061,02/15/2019,2,14
384143,Enforcement,41061,07/30/2019,7,10
384143,Enforcement,41061,02/15/2019,2,13
384298,Engineering,103050,03/11/2019,3,16
384298,Architecture,103050,03/11/2019,3,16
384298,Inspections,103050,03/11/2019,3,7
384298,Enforcement,103050,03/11/2019,3,7
384305,Technology,110000,02/19/2019,2,3
384305,Data,110000,02/19/2019,2,4
384305,Innovation,110000,02/19/2019,2,4
384310,Technology,110000,02/19/2019,2,3
384310,Data,110000,02/19/2019,2,4
384310,Innovation,110000,02/19/2019,2,4
384348,Health,101633.5,04/23/2019,4,4
384397,Public Safety,67021,02/27/2019,2,7
384397,Inspections,67021,02/27/2019,2,14
384420,Building Operations,69283.5,10/02/2019,10,22
384420,Maintenance,69283.5,10/02/2019,10,26
384431,Technology,72491,05/06/2019,5,7
384431,Data,72491,05/06/2019,5,9
384431,Innovation,72491,05/06/2019,5,8
384600,Legal Affairs,75995,02/21/2019,2,5
384620,Engineering,69283.5,02/27/2019,2,19
384620,Architecture,69283.5,02/27/2019,2,19
384620,Planning,69283.5,02/27/2019,2,11
384646,Public Safety,36312,02/21/2019,2,7
384646,Inspections,36312,02/21/2019,2,14
384646,Enforcement,36312,02/21/2019,2,13
384684,Engineering,59572,02/27/2019,2,19
384684,Architecture,59572,02/27/2019,2,19
384684,Planning,59572,02/27/2019,2,11
384737,Technology,88504,03/06/2019,3,6
384737,Data,88504,03/06/2019,3,7
384737,Innovation,88504,03/06/2019,3,5
384812,Health,166578.55,02/28/2019,2,2
384878,Engineering,49576.5,02/27/2019,2,19
384878,Architecture,49576.5,02/27/2019,2,19
384878,Planning,49576.5,02/27/2019,2,11
384945,Constituent Services,64220,02/27/2019,2,1
384958,Engineering,43415.5,02/27/2019,2,19
384958,Architecture,43415.5,02/27/2019,2,19
384958,Planning,43415.5,02/27/2019,2,11
385141,Technology,64156,03/01/2019,3,6
385141,Data,64156,03/01/2019,3,7
385141,Innovation,64156,03/01/2019,3,5
385167,Policy,59280,02/27/2019,2,2
385167,Research,59280,02/27/2019,2,7
385167,Inspections,59280,02/27/2019,2,14
385167,Enforcement,59280,02/27/2019,2,13
385299,Finance,21539.5,11/01/2019,11,24
385299,Accounting,21539.5,11/01/2019,11,28
385299,Procurement,21539.5,11/01/2019,11,16
385306,Health,86194,03/02/2019,3,4
385486,Technology,110000,03/01/2019,3,6
385486,Data,110000,03/01/2019,3,7
385486,Research,110000,03/01/2019,3,8
385486,Analysis,110000,03/01/2019,3,8
385492,Engineering,103050,03/11/2019,3,16
385492,Architecture,103050,03/11/2019,3,16
385492,Inspections,103050,03/11/2019,3,7
385492,Enforcement,103050,03/11/2019,3,7
385661,Health,89428,03/07/2019,3,4
385663,Engineering,80526.5,04/04/2019,4,16
385663,Architecture,80526.5,04/04/2019,4,17
385663,Planning,80526.5,04/04/2019,4,10
385692,Policy,52000,03/04/2019,3,4
385692,Research,52000,03/04/2019,3,8
385692,Analysis,52000,03/04/2019,3,8
385813,Administration,65295,03/05/2019,3,3
385813,Human Resources,65295,03/05/2019,3,1
385836,Engineering,93433.5,03/18/2019,3,16
385836,Architecture,93433.5,03/18/2019,3,16
385836,Planning,93433.5,03/18/2019,3,10
385912,Building Operations,82138.27,11/15/2019,11,25
385912,Maintenance,82138.27,11/15/2019,11,26
385938,Engineering,59572,03/11/2019,3,16
385938,Architecture,59572,03/11/2019,3,16
385938,Planning,59572,03/11/2019,3,10
386190,Constituent Services,49576.5,09/27/2019,9,12
386195,Engineering,80526.5,03/11/2019,3,16
386195,Architecture,80526.5,03/11/2019,3,16
386195,Planning,80526.5,03/11/2019,3,10
386511,Health,52291,11/13/2019,11,5
386730,Building Operations,66046,07/10/2019,7,9
386730,Inspections,66046,07/10/2019,7,11
386730,Enforcement,66046,07/10/2019,7,10
386757,Technology,102980.5,03/13/2019,3,6
386757,Data,102980.5,03/13/2019,3,7
386757,Innovation,102980.5,03/13/2019,3,5
386903,Health,89428,03/13/2019,3,4
387033,Finance,112500,03/15/2019,3,2
387033,Accounting,112500,03/15/2019,3,3
387033,Procurement,112500,03/15/2019,3,3
387034,Technology,96222.5,03/14/2019,3,6
387034,Data,96222.5,03/14/2019,3,7
387034,Research,96222.5,03/14/2019,3,8
387034,Analysis,96222.5,03/14/2019,3,8
387168,Engineering,63305,03/20/2019,3,16
387168,Architecture,63305,03/20/2019,3,16
387168,Accounting,63305,03/20/2019,3,3
387168,Procurement,63305,03/20/2019,3,3
387214,Policy,89349,04/08/2019,4,6
387214,Research,89349,04/08/2019,4,10
387214,Analysis,89349,04/08/2019,4,7
387268,Legal Affairs,90969,03/20/2019,3,3
387367,Inspections,80526.5,06/12/2019,6,15
387367,Enforcement,80526.5,06/12/2019,6,15
387395,Building Operations,40609.5,08/02/2019,8,16
387395,Maintenance,40609.5,08/02/2019,8,16
387413,Engineering,93433.5,03/20/2019,3,16
387413,Architecture,93433.5,03/20/2019,3,16
387413,Planning,93433.5,03/20/2019,3,10
387426,Engineering,93433.5,03/20/2019,3,16
387426,Architecture,93433.5,03/20/2019,3,16
387426,Planning,93433.5,03/20/2019,3,10
387489,Engineering,128247.5,04/15/2019,4,16
387489,Architecture,128247.5,04/15/2019,4,17
387489,Planning,128247.5,04/15/2019,4,10
387522,Legal Affairs,69358,03/28/2019,3,3
387570,Engineering,115732,03/28/2019,3,16
387570,Architecture,115732,03/28/2019,3,16
387570,Inspections,115732,03/28/2019,3,7
387570,Enforcement,115732,03/28/2019,3,7
387572,Policy,98402.5,03/22/2019,3,4
387572,Research,98402.5,03/22/2019,3,8
387572,Analysis,98402.5,03/22/2019,3,8
387595,Administration,49576.5,03/28/2019,3,3
387595,Inspections,49576.5,03/28/2019,3,7
387595,Enforcement,49576.5,03/28/2019,3,7
387686,Technology,83258,04/04/2019,4,6
387686,Data,83258,04/04/2019,4,8
387686,Innovation,83258,04/04/2019,4,7
387858,Technology,105000,07/26/2019,7,18
387858,Data,105000,07/26/2019,7,22
387858,Innovation,105000,07/26/2019,7,16
387883,Engineering,55540.5,05/01/2019,5,24
387883,Architecture,55540.5,05/01/2019,5,24
387883,Inspections,55540.5,05/01/2019,5,31
387883,Enforcement,55540.5,05/01/2019,5,31
387910,Social Services,79636.5,09/30/2019,9,4
387919,Engineering,66315.5,04/10/2019,4,16
387919,Architecture,66315.5,04/10/2019,4,17
387919,Planning,66315.5,04/10/2019,4,10
387931,Health,53493,04/05/2019,4,4
388164,Engineering,115732,04/03/2019,4,16
388164,Architecture,115732,04/03/2019,4,17
388164,Research,115732,04/03/2019,4,10
388164,Analysis,115732,04/03/2019,4,7
388454,Legal Affairs,63119.5,04/01/2019,4,4
388462,Administration,60592,04/10/2019,4,13
388462,Human Resources,60592,04/10/2019,4,5
389005,Administration,55500,04/02/2019,4,13
389005,Human Resources,55500,04/02/2019,4,5
389036,Social Services,80209,04/05/2019,4,2
389179,Engineering,93433.5,04/04/2019,4,16
389179,Architecture,93433.5,04/04/2019,4,17
389179,Planning,93433.5,04/04/2019,4,10
389181,Administration,47691.5,04/03/2019,4,13
389230,Engineering,59572,04/25/2019,4,16
389230,Architecture,59572,04/25/2019,4,17
389230,Planning,59572,04/25/2019,4,10
389254,Finance,100000,05/09/2019,5,4
389254,Accounting,100000,05/09/2019,5,6
389254,Procurement,100000,05/09/2019,5,4
389467,Finance,106909.5,05/21/2019,5,4
389467,Accounting,106909.5,05/21/2019,5,6
389467,Procurement Policy,106909.5,05/21/2019,5,1
389467,Research,106909.5,05/21/2019,5,5
389467,Analysis,106909.5,05/21/2019,5,3
389661,Administration,66315.5,05/24/2019,5,9
389661,Inspections,66315.5,05/24/2019,5,31
389661,Enforcement,66315.5,05/24/2019,5,31
389713,Constituent Services,50313.5,04/08/2019,4,2
389806,Technology,118010,04/09/2019,4,6
389806,Data,118010,04/09/2019,4,8
389806,Innovation,118010,04/09/2019,4,7
389808,Technology,107500,04/09/2019,4,6
389808,Data,107500,04/09/2019,4,8
389808,Innovation,107500,04/09/2019,4,7
389883,Administration,38367,04/09/2019,4,13
389883,Human Resources,38367,04/09/2019,4,5
390020,Legal Affairs,64148.5,04/09/2019,4,4
390284,Health,59875,10/28/2019,10,21
390413,Research,162500,04/12/2019,4,10
390413,Inspections,162500,04/12/2019,4,13
390413,Enforcement,162500,04/12/2019,4,13
390518,Building Operations,151795,04/25/2019,4,6
390518,Maintenance,151795,04/25/2019,4,7
390522,Building Operations,151795,04/23/2019,4,6
390522,Maintenance,151795,04/23/2019,4,7
390540,Administration,70661,04/15/2019,4,13
390540,Maintenance,70661,04/15/2019,4,7
390569,Administration,37979.5,04/15/2019,4,13
390569,Maintenance,37979.5,04/15/2019,4,7
390570,Administration,61726.5,04/15/2019,4,13
390570,Accounting,61726.5,04/15/2019,4,8
390570,Procurement,61726.5,04/15/2019,4,6
390626,Administration,95000,04/16/2019,4,13
390626,Architecture,95000,04/16/2019,4,17
390626,Research,95000,04/16/2019,4,10
390626,Analysis,95000,04/16/2019,4,7
390779,Policy,78803,04/23/2019,4,6
390779,Research,78803,04/23/2019,4,10
390779,Analysis,78803,04/23/2019,4,7
390805,Administration,70661,04/17/2019,4,13
390805,Data,70661,04/17/2019,4,8
390805,Maintenance,70661,04/17/2019,4,7
390812,Administration,37979.5,04/16/2019,4,13
390883,Legal Affairs,81545.5,05/07/2019,5,4
390896,Building Operations,66046,04/29/2019,4,6
390896,Inspections,66046,04/29/2019,4,13
390896,Enforcement,66046,04/29/2019,4,13
391113,Engineering,80526.5,04/22/2019,4,16
391113,Architecture,80526.5,04/22/2019,4,17
391113,Inspections,80526.5,04/22/2019,4,13
391113,Enforcement,80526.5,04/22/2019,4,13
391119,Engineering,103050,04/22/2019,4,16
391119,Architecture,103050,04/22/2019,4,17
391119,Inspections,103050,04/22/2019,4,13
391119,Enforcement,103050,04/22/2019,4,13
391122,Engineering,103050,04/22/2019,4,16
391122,Architecture,103050,04/22/2019,4,17
391122,Inspections,103050,04/22/2019,4,13
391122,Enforcement,103050,04/22/2019,4,13
391188,Building Operations,169011,05/14/2019,5,6
391188,Maintenance,169011,05/14/2019,5,6
391265,Constituent Services,67029.5,06/25/2019,6,7
391265,Community Programs,67029.5,06/25/2019,6,6
391317,Administration,94392,04/24/2019,4,13
391317,Human Resources,94392,04/24/2019,4,5
391452,Policy,38805.48,04/22/2019,4,6
391452,Research,38805.48,04/22/2019,4,10
391452,Analysis,38805.48,04/22/2019,4,7
391454,Policy,38805.48,04/22/2019,4,6
391454,Research,38805.48,04/22/2019,4,10
391454,Analysis,38805.48,04/22/2019,4,7
391494,Health,79802,04/22/2019,4,4
391535,Engineering,115732,05/01/2019,5,24
391535,Architecture,115732,05/01/2019,5,24
391535,Planning,115732,05/01/2019,5,16
391903,Engineering,89349,05/15/2019,5,24
391903,Architecture,89349,05/15/2019,5,24
391903,Inspections,89349,05/15/2019,5,31
391903,Enforcement,89349,05/15/2019,5,31
391972,Engineering,54701.5,04/25/2019,4,16
391972,Architecture,54701.5,04/25/2019,4,17
391972,Planning,54701.5,04/25/2019,4,10
391982,Finance,64790.5,09/04/2019,9,23
391982,Accounting,64790.5,09/04/2019,9,29
391982,Inspections,64790.5,09/04/2019,9,16
391982,Enforcement,64790.5,09/04/2019,9,16
391988,Public Safety,94286.5,07/12/2019,7,5
391988,Inspections,94286.5,07/12/2019,7,11
391988,Enforcement,94286.5,07/12/2019,7,10
392179,Research,74177,07/08/2019,7,22
392179,Analysis,74177,07/08/2019,7,21
392221,Public Safety,46899.5,04/25/2019,4,3
392221,Inspections,46899.5,04/25/2019,4,13
392221,Enforcement,46899.5,04/25/2019,4,13
392327,Constituent Services,85473.34,04/29/2019,4,2
392327,Community Programs,85473.34,04/29/2019,4,1
392331,Technology,81515.5,04/29/2019,4,6
392331,Data,81515.5,04/29/2019,4,8
392331,Innovation,81515.5,04/29/2019,4,7
392404,Finance,95522,04/29/2019,4,6
392404,Accounting,95522,04/29/2019,4,8
392404,Research,95522,04/29/2019,4,10
392412,Administration,58399,05/01/2019,5,9
392412,Human Resources,58399,05/01/2019,5,3
392748,Public Safety,52019.5,05/07/2019,5,18
392748,Inspections,52019.5,05/07/2019,5,31
392748,Enforcement,52019.5,05/07/2019,5,31
392835,Building Operations,92957.76,10/21/2019,10,22
392835,Maintenance,92957.76,10/21/2019,10,26
393001,Engineering,103050,06/21/2019,6,26
393001,Architecture,103050,06/21/2019,6,26
393001,Research,103050,06/21/2019,6,14
393001,Analysis,103050,06/21/2019,6,11
393002,Finance,63712.79,06/25/2019,6,11
393002,Accounting,63712.79,06/25/2019,6,13
393002,Procurement,63712.79,06/25/2019,6,9
393096,Finance,75016.14,06/25/2019,6,11
393096,Accounting,75016.14,06/25/2019,6,13
393096,Procurement,75016.14,06/25/2019,6,9
393199,Building Operations,82138.27,10/28/2019,10,22
393199,Maintenance,82138.27,10/28/2019,10,26
393201,Technology,115732,05/02/2019,5,7
393201,Data,115732,05/02/2019,5,9
393201,Innovation,115732,05/02/2019,5,8
393211,Public Safety,73067,05/07/2019,5,18
393211,Inspections,73067,05/07/2019,5,31
393211,Enforcement,73067,05/07/2019,5,31
393236,Administration,38805.48,10/28/2019,10,44
393236,Human Resources,38805.48,10/28/2019,10,26
393301,Policy,90000,07/26/2019,7,6
393301,Research,90000,07/26/2019,7,22
393301,Analysis,90000,07/26/2019,7,21
393321,Technology,117500,05/03/2019,5,7
393321,Data,117500,05/03/2019,5,9
393321,Innovation,117500,05/03/2019,5,8
393546,Social Services,54088.5,11/06/2019,11,19
393738,Legal Affairs,82045.5,09/13/2019,9,18
393883,Public Safety,120000,05/06/2019,5,18
393883,Inspections,120000,05/06/2019,5,31
393883,Enforcement,120000,05/06/2019,5,31
393911,Public Safety,105000,05/06/2019,5,18
393911,Inspections,105000,05/06/2019,5,31
393911,Enforcement,105000,05/06/2019,5,31
393997,Public Safety,40630.5,05/08/2019,5,18
393997,Inspections,40630.5,05/08/2019,5,31
393997,Enforcement,40630.5,05/08/2019,5,31
394082,Engineering,69283.5,05/15/2019,5,24
394082,Architecture,69283.5,05/15/2019,5,24
394082,Inspections,69283.5,05/15/2019,5,31
394082,Enforcement,69283.5,05/15/2019,5,31
394100,Engineering,128247.5,05/15/2019,5,24
394100,Architecture,128247.5,05/15/2019,5,24
394100,Data,128247.5,05/15/2019,5,9
394100,Inspections,128247.5,05/15/2019,5,31
394100,Enforcement,128247.5,05/15/2019,5,31
394115,Health,41719.42,08/26/2019,8,13
394204,Engineering,128247.5,06/17/2019,6,26
394204,Architecture,128247.5,06/17/2019,6,26
394204,Research,128247.5,06/17/2019,6,14
394204,Inspections,128247.5,06/17/2019,6,15
394204,Enforcement,128247.5,06/17/2019,6,15
394211,Engineering,128247.5,06/17/2019,6,26
394211,Architecture,128247.5,06/17/2019,6,26
394211,Research,128247.5,06/17/2019,6,14
394211,Inspections,128247.5,06/17/2019,6,15
394211,Enforcement,128247.5,06/17/2019,6,15
394285,Health,72253.5,10/28/2019,10,21
394296,Finance,78500,09/30/2019,9,23
394296,Accounting,78500,09/30/2019,9,29
394296,Procurement,78500,09/30/2019,9,15
394403,Engineering,93433.5,05/29/2019,5,24
394403,Architecture,93433.5,05/29/2019,5,24
394403,Planning,93433.5,05/29/2019,5,16
394470,Administration,69283.5,05/24/2019,5,9
394470,Inspections,69283.5,05/24/2019,5,31
394470,Enforcement,69283.5,05/24/2019,5,31
394638,Public Safety,44998.79,05/17/2019,5,18
394638,Inspections,44998.79,05/17/2019,5,31
394638,Enforcement,44998.79,05/17/2019,5,31
394661,Administration,49040,11/06/2019,11,44
394661,Human Resources,49040,11/06/2019,11,20
394703,Legal Affairs,52291,05/14/2019,5,4
394721,Administration,94286.5,05/29/2019,5,9
394721,Inspections,94286.5,05/29/2019,5,31
394721,Enforcement,94286.5,05/29/2019,5,31
394725,Public Safety,80526.5,05/28/2019,5,18
394725,Inspections,80526.5,05/28/2019,5,31
394725,Enforcement,80526.5,05/28/2019,5,31
394730,Public Safety,48895.5,05/24/2019,5,18
394730,Inspections,48895.5,05/24/2019,5,31
394730,Enforcement,48895.5,05/24/2019,5,31
394733,Public Safety,55181.5,05/24/2019,5,18
394733,Inspections,55181.5,05/24/2019,5,31
394733,Enforcement,55181.5,05/24/2019,5,31
394896,Public Safety,80526.5,06/14/2019,6,7
394896,Inspections,80526.5,06/14/2019,6,15
394896,Enforcement,80526.5,06/14/2019,6,15
394989,Engineering,70717,05/15/2019,5,24
394989,Architecture,70717,05/15/2019,5,24
394989,Inspections,70717,05/15/2019,5,31
394989,Enforcement,70717,05/15/2019,5,31
394992,Engineering,59572,05/23/2019,5,24
394992,Architecture,59572,05/23/2019,5,24
394992,Inspections,59572,05/23/2019,5,31
394992,Enforcement,59572,05/23/2019,5,31
395000,Constituent Services,58762,05/14/2019,5,10
395000,Community Programs,58762,05/14/2019,5,8
395012,Public Safety,45314.5,05/15/2019,5,18
395012,Inspections,45314.5,05/15/2019,5,31
395012,Enforcement,45314.5,05/15/2019,5,31
395059,Constituent Services,70517.23,05/15/2019,5,10
395059,Community Programs,70517.23,05/15/2019,5,8
395070,Constituent Services,69015.5,05/15/2019,5,10
395070,Community Programs,69015.5,05/15/2019,5,8
395072,Constituent Services,58762,05/15/2019,5,10
395072,Community Programs,58762,05/15/2019,5,8
395109,Engineering,80526.5,05/17/2019,5,24
395109,Architecture,80526.5,05/17/2019,5,24
395109,Data,80526.5,05/17/2019,5,9
395109,Innovation,80526.5,05/17/2019,5,8
395119,Public Safety,47556.5,05/16/2019,5,18
395119,Inspections,47556.5,05/16/2019,5,31
395119,Enforcement,47556.5,05/16/2019,5,31
395133,Public Safety,46899.5,05/15/2019,5,18
395133,Inspections,46899.5,05/15/2019,5,31
395133,Enforcement,46899.5,05/15/2019,5,31
395155,Constituent Services,56262,05/15/2019,5,10
395155,Community Programs,56262,05/15/2019,5,8
395178,Technology,70995,05/15/2019,5,7
395178,Data,70995,05/15/2019,5,9
395178,Innovation,70995,05/15/2019,5,8
395180,Engineering,115732,06/26/2019,6,26
395180,Architecture,115732,06/26/2019,6,26
395180,Inspections,115732,06/26/2019,6,15
395180,Enforcement,115732,06/26/2019,6,15
395197,Public Safety,47167.5,05/17/2019,5,18
395197,Inspections,47167.5,05/17/2019,5,31
395197,Enforcement,47167.5,05/17/2019,5,31
395203,Social Services,76995,05/24/2019,5,4
395261,Social Services,76995,08/21/2019,8,6
395297,Technology,80633.5,07/25/2019,7,18
395297,Data,80633.5,07/25/2019,7,22
395297,Innovation,80633.5,07/25/2019,7,16
395307,Health,37038,08/27/2019,8,13
395483,Constituent Services,85000,05/20/2019,5,10
395508,Constituent Services,85000,05/20/2019,5,10
395544,Inspections,47719.5,08/26/2019,8,25
395544,Enforcement,47719.5,08/26/2019,8,24
395548,Constituent Services,64220,05/20/2019,5,10
395548,Community Programs,64220,05/20/2019,5,8
395688,Health,62723.94,08/26/2019,8,13
395833,Social Services,73500,06/03/2019,6,1
395945,Public Safety,62686,05/24/2019,5,18
395945,Inspections,62686,05/24/2019,5,31
395945,Enforcement,62686,05/24/2019,5,31
395948,Constituent Services,61262,07/25/2019,7,7
395952,Public Safety,74938,05/28/2019,5,18
395952,Inspections,74938,05/28/2019,5,31
395952,Enforcement,74938,05/28/2019,5,31
395953,Legal Affairs,64148.5,06/07/2019,6,4
395957,Administration,47691.5,08/12/2019,8,11
395957,Human Resources,47691.5,08/12/2019,8,4
395989,Health,78803,09/25/2019,9,13
395999,Technology,108042,05/31/2019,5,7
395999,Data,108042,05/31/2019,5,9
395999,Innovation,108042,05/31/2019,5,8
396018,Engineering,69283.5,06/05/2019,6,26
396018,Architecture,69283.5,06/05/2019,6,26
396018,Planning,69283.5,06/05/2019,6,17
396031,Engineering,70435.5,05/23/2019,5,24
396031,Architecture,70435.5,05/23/2019,5,24
396031,Planning,70435.5,05/23/2019,5,16
396195,Health,72312.32,08/26/2019,8,13
396248,Public Safety,115732,05/28/2019,5,18
396248,Inspections,115732,05/28/2019,5,31
396248,Enforcement,115732,05/28/2019,5,31
396272,Legal Affairs,52291,07/30/2019,7,9
396279,Legal Affairs,55421.5,07/01/2019,7,9
396334,Technology,127500,05/24/2019,5,7
396334,Data,127500,05/24/2019,5,9
396334,Innovation,127500,05/24/2019,5,8
396386,Data,107753.5,08/26/2019,8,41
396386,Innovation,107753.5,08/26/2019,8,39
396387,Health,61249.36,10/28/2019,10,21
396410,Engineering,69283.5,06/04/2019,6,26
396410,Architecture,69283.5,06/04/2019,6,26
396410,Planning,69283.5,06/04/2019,6,17
396412,Engineering,98275,06/24/2019,6,26
396412,Architecture,98275,06/24/2019,6,26
396412,Planning,98275,06/24/2019,6,17
396420,Engineering,93433.5,06/24/2019,6,26
396420,Architecture,93433.5,06/24/2019,6,26
396420,Planning,93433.5,06/24/2019,6,17
396426,Engineering,55181.5,06/05/2019,6,26
396426,Architecture,55181.5,06/05/2019,6,26
396426,Planning,55181.5,06/05/2019,6,17
396434,Building Operations,115736.8,06/03/2019,6,6
396434,Maintenance,115736.8,06/03/2019,6,5
396449,Engineering,84076,05/30/2019,5,24
396449,Architecture,84076,05/30/2019,5,24
396449,Planning,84076,05/30/2019,5,16
396521,Administration,218587,05/28/2019,5,9
396521,Accounting,218587,05/28/2019,5,6
396521,Maintenance,218587,05/28/2019,5,6
396607,Policy,82653,05/31/2019,5,4
396607,Research,82653,05/31/2019,5,5
396607,Analysis,82653,05/31/2019,5,3
396632,Building Operations,80526.5,05/30/2019,5,6
396632,Inspections,80526.5,05/30/2019,5,31
396632,Enforcement,80526.5,05/30/2019,5,31
396656,Policy,82653,05/30/2019,5,4
396656,Research,82653,05/30/2019,5,5
396656,Inspections,82653,05/30/2019,5,31
396656,Enforcement,82653,05/30/2019,5,31
396662,Finance,103041.5,05/31/2019,5,4
396662,Accounting,103041.5,05/31/2019,5,6
396662,Procurement,103041.5,05/31/2019,5,4
396721,Engineering,103050,05/30/2019,5,24
396721,Architecture,103050,05/30/2019,5,24
396721,Accounting,103050,05/30/2019,5,6
396721,Procurement,103050,05/30/2019,5,4
396738,Public Safety,52500,05/31/2019,5,18
396738,Inspections,52500,05/31/2019,5,31
396738,Enforcement,52500,05/31/2019,5,31
396801,Building Operations,128036.16,06/03/2019,6,6
396801,Maintenance,128036.16,06/03/2019,6,5
396829,Constituent Services,77911.5,05/31/2019,5,10
396829,Community Programs,77911.5,05/31/2019,5,8
396932,Constituent Services,51127.43,06/11/2019,6,7
396932,Community Programs,51127.43,06/11/2019,6,6
396940,Technology,102287,08/20/2019,8,33
396940,Data,102287,08/20/2019,8,41
396940,Innovation,102287,08/20/2019,8,39
397059,Legal Affairs,93495,06/06/2019,6,4
397075,Finance,65400,10/28/2019,10,31
397075,Accounting,65400,10/28/2019,10,34
397076,Engineering,81478,06/17/2019,6,26
397076,Architecture,81478,06/17/2019,6,26
397076,Planning,81478,06/17/2019,6,17
397081,Administration,115732,06/14/2019,6,5
397081,Human Resources,115732,06/14/2019,6,3
397307,Finance,103041.5,08/28/2019,8,25
397307,Accounting,103041.5,08/28/2019,8,27
397307,Procurement,103041.5,08/28/2019,8,19
397325,Engineering,70717,07/08/2019,7,32
397325,Architecture,70717,07/08/2019,7,33
397325,Planning,70717,07/08/2019,7,26
397336,Research,80367.5,06/10/2019,6,14
397336,Analysis,80367.5,06/10/2019,6,11
397462,Accounting,56867.5,06/08/2019,6,13
397462,Research,56867.5,06/08/2019,6,14
397462,Analysis,56867.5,06/08/2019,6,11
397519,Legal Affairs,74177,10/30/2019,10,19
397520,Engineering,118367.68,06/10/2019,6,26
397520,Architecture,118367.68,06/10/2019,6,26
397520,Planning,118367.68,06/10/2019,6,17
397565,Constituent Services,58500,06/14/2019,6,7
397565,Research,58500,06/14/2019,6,14
397565,Analysis,58500,06/14/2019,6,11
397571,Legal Affairs,70000,06/17/2019,6,4
397649,Engineering,55181.5,07/29/2019,7,32
397649,Architecture,55181.5,07/29/2019,7,33
397649,Planning,55181.5,07/29/2019,7,26
397717,Administration,35955.36,06/11/2019,6,5
397717,Human Resources,35955.36,06/11/2019,6,3
397730,Data,66813.5,08/26/2019,8,41
397730,Innovation,66813.5,08/26/2019,8,39
397746,Technology,59208,06/26/2019,6,1
397746,Data,59208,06/26/2019,6,5
397746,Innovation,59208,06/26/2019,6,5
397760,Building Operations,89282.88,09/27/2019,9,9
397760,Maintenance,89282.88,09/27/2019,9,12
397776,Building Operations,106952.58,09/27/2019,9,9
397776,Maintenance,106952.58,09/27/2019,9,12
397814,Finance,51833.5,10/21/2019,10,31
397814,Accounting,51833.5,10/21/2019,10,34
397814,Procurement,51833.5,10/21/2019,10,16
397921,Finance,66315.5,06/24/2019,6,11
397921,Accounting,66315.5,06/24/2019,6,13
397921,Procurement,66315.5,06/24/2019,6,9
398033,Building Operations,77556.15,07/16/2019,7,9
398033,Maintenance,77556.15,07/16/2019,7,8
398055,Constituent Services,70517.23,06/26/2019,6,7
398055,Community Programs,70517.23,06/26/2019,6,6
398096,Building Operations,62023,07/02/2019,7,9
398096,Maintenance,62023,07/02/2019,7,8
398157,Health,74497.5,09/24/2019,9,13
398286,Research,94889,10/28/2019,10,56
398286,Analysis,94889,10/28/2019,10,46
398298,Health,107012.47,09/24/2019,9,13
398338,Engineering,59572,06/20/2019,6,26
398338,Architecture,59572,06/20/2019,6,26
398338,Planning,59572,06/20/2019,6,17
398346,Engineering,69283.5,06/20/2019,6,26
398346,Architecture,69283.5,06/20/2019,6,26
398346,Planning,69283.5,06/20/2019,6,17
398350,Policy,45608.5,06/17/2019,6,3
398350,Research,45608.5,06/17/2019,6,14
398350,Analysis,45608.5,06/17/2019,6,11
398394,Finance,167500,06/18/2019,6,11
398394,Accounting,167500,06/18/2019,6,13
398394,Procurement,167500,06/18/2019,6,9
398401,Technology,85000,08/08/2019,8,33
398401,Data,85000,08/08/2019,8,41
398401,Innovation,85000,08/08/2019,8,39
398412,Research,65385.5,08/26/2019,8,26
398412,Analysis,65385.5,08/26/2019,8,21
398415,Health,51321.46,10/28/2019,10,21
398437,Engineering,103050,09/30/2019,9,36
398437,Architecture,103050,09/30/2019,9,36
398437,Planning,103050,09/30/2019,9,30
398449,Health,62759.5,09/25/2019,9,13
398539,Technology,42781.5,07/25/2019,7,18
398539,Data,42781.5,07/25/2019,7,22
398539,Innovation,42781.5,07/25/2019,7,16
398564,Engineering,81478,06/28/2019,6,26
398564,Architecture,81478,06/28/2019,6,26
398564,Planning,81478,06/28/2019,6,17
